PINCODE,Lat,Long
362003.0,21.4992832,70.490794
362004.0,21.4992832,70.490794
362011.0,21.6247794,70.3955839
362015.0,21.4656926,70.4491417
362037.0,21.6077382,70.44319109999998
362110.0,21.4836027,70.645473
362150.0,21.0608864,70.5502916
362205.0,21.4877527,70.3955839
362215.0,21.3935249,70.3717788
362220.0,21.2890443,70.1693949
362222.0,21.3861147,70.21702090000001
362225.0,21.1393358,70.1574878
362226.0,21.16132510000001,70.1039032
362227.0,21.2093554,70.2646431
362229.0,21.299318300000003,70.34797259999999
362230.0,21.3112702,69.9788551
362245.0,21.1751921,70.3598758
362250.0,21.0567361,70.2289268
362255.0,21.0225421,70.32416540000001
362263.0,21.4136215,70.5383926
362265.0,20.9205207,70.3777302
362266.0,20.9597571,70.3717788
362267.0,20.9021969,70.379462
362268.0,20.92343510000001,70.513549
362269.0,21.0110844,70.419388
362275.0,20.8593555,70.5496442
362310.0,21.5635938,70.5502916
362315.0,21.6814133,70.532443
362510.0,20.7549375,70.9665682
362520.0,20.714218,70.96062409999998
362540.0,20.7242509,70.985886
362550.0,20.8068765,71.121085
362560.0,20.8363878,70.9784562
362565.0,20.9287508,71.0854325
362570.0,20.7188571,70.9011786
362610.0,21.4890304,70.3122615
362640.0,21.568663,70.21702090000001
362710.0,20.9059393,70.78820999999998
362715.0,20.7888593,70.76442359999999
362720.0,20.7888593,70.76442359999999
362725.0,20.8591872,70.6811613
363001.0,22.7444931,71.66140229999998
363002.0,22.7219496,71.6406361
363020.0,22.6635692,71.60800090000002
363030.0,22.7206915,71.70293079999998
363035.0,22.6981524,71.6821672
363110.0,22.8399551,71.6436028
363310.0,23.0812048,71.44946879999998
363330.0,22.9403063,71.1448516
363410.0,22.4468716,71.6198686
363415.0,22.443286,71.785972
363421.0,22.586659,71.8334145
363427.0,22.7355829,71.9282781
363430.0,22.4904864,71.4061876
363435.0,22.5991662,71.5486562
363520.0,22.3904552,71.1448516
363530.0,22.5537187,71.1686168
363621.0,22.5506221,70.95468000000002
363622.0,22.5506221,70.95468000000002
363641.0,22.80172210000001,70.76442359999999
363642.0,22.7836472,70.8952337
363650.0,22.6069247,70.66926550000002
364001.0,21.8681807,72.189
364002.0,21.7312582,72.147537
364003.0,21.786894600000004,72.15642240000003
364004.0,21.7731446,72.0586677
364005.0,21.7783046,72.16975009999999
364006.0,21.8014315,72.10606800000002
364055.0,28.6564595,76.8490328
364060.0,21.6837685,72.0823688
364110.0,21.70969160000001,72.21269050000002
364230.0,21.702662300000004,71.7385225
364240.0,21.7625407,71.9638445
364250.0,21.6599408,71.8689917
364270.0,21.4888891,71.8808499
364290.0,21.1002052,71.691066
364295.0,21.2078626,71.8334145
364421.0,21.2452052,71.591066
364505.0,21.4974035,71.5486562
364515.0,21.3435106,71.4061876
364522.0,21.220727,71.33493220000003
364540.0,21.4511405,71.54360279999999
364630.0,21.4511405,71.6436028
364710.0,22.1511405,71.6436028
364720.0,22.277834,71.5486562
364750.0,22.0023838,71.5486562
365220.0,21.6810256,71.5486562
365421.0,21.9343819,71.35868549999998
365430.0,21.7105236,71.4061876
365435.0,21.7453721,71.3111773
365440.0,21.5231225,70.9784562
365535.0,21.5728872,71.4061876
365540.0,20.8741892,71.3111773
365541.0,20.9232475,71.4418101
365560.0,21.0480453,71.4299364
365601.0,21.642597100000003,71.2161428
365630.0,21.3822307,71.1448516
370001.0,23.3830207,69.6214562
370015.0,23.3793355,69.8478281
370020.0,23.3107456,69.9312117
370030.0,23.2207049,69.5142066
370040.0,23.2108353,69.6095402
370105.0,23.2069926,69.8359154
370110.0,23.1347988,69.9788551
370130.0,23.0766714,69.8835651
370140.0,23.368105,70.1932084
370150.0,23.234844,70.5740886
370160.0,23.5195894,70.8357792
370165.0,23.9384314,70.71684690000002
370201.0,23.071922,70.1515342
370203.0,23.0037899,70.1098573
370205.0,23.0400617,70.0384048
370210.0,22.9773153,70.1693949
370230.0,23.0968018,70.0800863
370240.0,23.2053723,70.1693949
370405.0,22.8370604,69.6214562
370410.0,22.9400034,69.8835651
370415.0,22.924622,69.6810338
370421.0,22.843035600000004,69.7525213
370425.0,23.0121977,69.7406072
370427.0,23.1393943,69.5857077
370429.0,23.0968899,69.6929488
370430.0,23.0968899,69.6929488
370435.0,22.8991754,69.49037170000001
370455.0,22.824572600000003,69.4427003
370460.0,22.8863614,69.3950266
370465.0,22.8637393,69.3115928
370475.0,22.9027212,69.1804708
370511.0,23.412838600000004,68.69165009999999
370605.0,23.4799083,69.16855
370615.0,23.3860387,69.2281531
370640.0,23.1863927,68.69165009999999
370645.0,23.1454868,68.9658817
370655.0,23.1872001,68.85857740000002
370660.0,23.44798380000001,69.4307821
370665.0,23.44798380000001,69.4307821
370670.0,23.343517,69.08510150000001
370675.0,23.2726377,69.3115928
380001.0,23.0264259,72.58434140000001
380002.0,23.0094868,72.5992477
380003.0,23.0557565,72.5977452
380004.0,23.0543913,72.5905465
380005.0,23.088705,72.5910929
380006.0,23.019748100000005,72.5546438
380007.0,23.0044745,72.5531155
380008.0,22.9984497,72.6111939
380009.0,23.0314594,72.56410770000002
380010.0,23.0314594,72.56410770000002
380012.0,22.2780387,73.1452595
380013.0,23.0599377,72.5612458
380014.0,23.0453269,72.5596851
380015.0,23.024349,72.5301521
380016.0,23.0489074,72.6058584
380017.0,23.0439074,72.6058584
380018.0,23.0310859,72.6100975
380019.0,23.1055963,72.5719339
380020.0,23.0161488,72.61594740000002
380021.0,23.0161488,72.61594740000002
380022.0,23.0042839,72.5794093
380023.0,23.02133730000001,72.6239995
380024.0,23.0287054,72.6332188
380025.0,23.0506872,72.6262045
380026.0,23.004462300000004,72.6257587
380027.0,23.0614785,72.58040179999998
380028.0,22.9893625,72.5826068
380045.0,22.972056100000003,72.6121601
380050.0,22.9820561,72.6121601
380051.0,22.9974387,72.5107843
380052.0,23.0513311,72.53194909999998
380053.0,23.0513311,72.53194909999998
380054.0,23.0134816,72.4957513
380055.0,22.9824247,72.512022
380057.0,23.0357933,72.43764990000003
380058.0,23.0357933,72.43764990000003
380059.0,23.062866600000003,72.4976646
380060.0,23.1102687,72.48498609999999
380061.0,23.0720184,72.54213399999998
380063.0,23.0552599,72.5456233
382000.0,23.2076824,72.6307011
382001.0,23.2076824,72.6307011
382002.0,23.2076824,72.6307011
382003.0,23.2076824,72.6307011
382004.0,23.2086565,72.6286152
382005.0,23.2086565,72.6286152
382006.0,23.2086565,72.6286152
382007.0,23.20647910000001,72.6476393
382008.0,23.1942568,72.6350743
382009.0,23.1942568,72.6350743
382010.0,23.2179993,72.6476393
382011.0,23.2173958,72.6550302
382012.0,23.2214824,72.6402482
382013.0,23.2252182,72.633829
382014.0,23.2283124,72.63691999999998
382015.0,23.2283124,72.63691999999998
382016.0,23.2283124,72.63691999999998
382017.0,23.2289163,72.6550302
382018.0,23.2280428,72.6727675
382019.0,23.2280428,72.6727675
382020.0,23.2280428,72.6727675
382021.0,23.2264355,72.6712894
382022.0,23.2350111,72.65798649999998
382023.0,23.242010600000004,72.64985659999998
382024.0,23.2410394,72.6476393
382025.0,23.2451578,72.63950909999998
382026.0,23.2525917,72.63840040000002
382027.0,23.2453186,72.6092032
382028.0,23.248176,72.6503647
382029.0,23.2414418,72.65758879999998
382030.0,23.2417751,72.6668552
382041.0,23.2622041,72.6565084
382042.0,23.2767424,72.7045853
382044.0,23.243572,72.70823829999998
382045.0,23.243572,72.70823829999998
382051.0,22.8906294,72.5796331
382110.0,22.9687797,72.3547915
382115.0,23.0710054,72.3429525
382120.0,23.3205197,72.21269050000002
382150.0,23.1346268,71.99940670000002
382170.0,22.9617766,72.0942187
382210.0,22.9260246,72.48498609999999
382211.0,22.9260246,72.48498609999999
382213.0,22.9179686,72.4139787
382220.0,22.871294100000004,72.30743259999998
382225.0,22.703202800000003,72.4494848
382240.0,22.6966627,72.189
382245.0,22.3403723,71.691066
382255.0,22.2539995,71.7385225
382260.0,22.828541,72.43764990000003
382305.0,23.1657593,72.8751786
382308.0,23.0606621,72.8633635
382315.0,23.2477921,72.886993
382320.0,23.3471275,72.7451817
382321.0,23.247406,72.7806422
382325.0,23.0699952,72.6551354
382330.0,23.0882825,72.6978931
382340.0,23.0901517,72.65153829999998
382345.0,23.0581151,72.63731990000002
382346.0,23.0637951,72.65946459999998
382350.0,23.0402115,72.6524593
382352.0,23.02851260000001,72.64191120000002
382355.0,23.2007502,72.717011
382405.0,22.9644508,72.58982979999998
382410.0,23.0245891,72.66909009999998
382415.0,23.0244158,72.66456600000002
382418.0,22.9960859,72.6978931
382420.0,23.1467398,72.6032895
382421.0,23.1467398,72.6032895
382422.0,23.233505800000003,72.5559746
382423.0,23.1836996,72.5737187
382424.0,23.1092442,72.584825
382425.0,22.841887300000003,72.5559746
382426.0,22.8906294,72.5796331
382427.0,22.8906294,72.5796331
382428.0,23.1077747,72.6397984
382430.0,23.0421852,72.6978931
382433.0,22.970747,72.7806422
382435.0,22.9269331,72.6978931
382440.0,22.95256310000001,72.6112876
382442.0,22.9770926,72.59294009999998
382443.0,22.9770926,72.59294009999998
382445.0,22.96712560000001,72.6466186
382449.0,22.966611,72.6919814
382450.0,22.1784548,71.8808499
382460.0,22.4246468,72.0231125
382470.0,23.1049526,72.5610662
382475.0,23.0773592,72.6189122
382480.0,23.0797198,72.5744678
382481.0,23.1104517,72.53505799999998
382610.0,23.2879238,72.68015759999999
382620.0,23.2812165,72.6210303
382625.0,22.8906294,72.5796331
382630.0,23.3079925,72.6032895
382640.0,23.2758332,72.5737187
382644.0,22.8906294,72.5796331
382650.0,23.321144,72.6683333
382655.0,23.321144,72.6683333
382705.0,23.388526,72.4021423
382710.0,23.5330332,72.4080605
382715.0,23.2910041,72.3547915
382721.0,23.2430037,72.43764990000003
382725.0,23.2050804,72.5086511
382729.0,23.2917626,72.4613191
382732.0,23.4501644,72.43764990000003
382735.0,23.3749955,72.6860696
382740.0,23.3266476,72.514567
382825.0,23.4918915,72.5500596
382835.0,23.4393039,72.7451817
382840.0,23.6642854,72.6978931
382845.0,23.4258552,72.6269437
382855.0,23.4853879,72.7451817
382860.0,23.6954281,72.7688226
382865.0,23.5274113,72.5086511
382870.0,23.5700598,72.7806422
383001.0,23.5607987,73.0051055
383006.0,23.2997229,73.1998604
383010.0,23.6889532,73.0169135
383030.0,23.60726480000001,73.111356
383120.0,23.4987586,72.8633635
383205.0,23.3910331,72.827915
383210.0,23.4836762,72.93424509999998
383215.0,23.31467,72.96967790000002
383220.0,23.58076860000001,72.8751786
383235.0,23.9296787,73.0051055
383255.0,24.0529452,73.0759446
383276.0,23.5330624,73.1703628
383305.0,23.4121972,73.0169135
383307.0,23.3175355,73.0995528
383310.0,23.3459449,73.2529464
383315.0,23.4486306,73.3472901
383316.0,23.4792755,73.2057595
383317.0,23.5410047,73.3472901
383325.0,23.2021397,73.0995528
383341.0,23.2758332,72.5737187
383345.0,23.3715774,73.48872879999998
383350.0,23.5153241,73.5358541
383430.0,23.8605309,73.0051055
384001.0,23.611249800000003,72.43764990000003
384002.0,23.6029839,72.36663
384003.0,23.5634161,72.37254899999998
384011.0,23.5689214,72.41989670000002
384012.0,23.5689214,72.41989670000002
384110.0,23.8016246,72.2955915
384120.0,23.6922197,72.3429525
384140.0,23.8615308,72.4139787
384151.0,23.93504930000001,72.3547915
384160.0,23.73821430000001,72.3429525
384170.0,23.812759,72.3903053
384205.0,23.6411639,72.3488721
384206.0,23.6411639,72.3488721
384212.0,23.580768,72.1771541
384215.0,23.8733857,72.319273
384220.0,23.6928874,72.15346059999997
384221.0,23.6928874,72.15346059999997
384225.0,23.6351131,72.2482225
384229.0,23.70408410000001,72.2482225
384230.0,23.6199627,72.0231125
384240.0,23.6746744,71.90456490000003
384255.0,23.8137688,72.0112598
384260.0,23.7528539,72.271908
384265.0,23.9012488,72.0705185
384272.0,23.968766100000003,71.9638445
384275.0,23.7747218,72.16530759999998
384285.0,23.9987924,72.11791690000003
384290.0,23.9597232,72.271908
384305.0,23.6424954,72.5086511
384310.0,23.7262874,72.43764990000003
384315.0,23.686591600000003,72.59146159999997
384320.0,23.780569600000003,72.5086511
384325.0,23.9222453,72.63877
384335.0,23.8485063,72.6978931
384345.0,23.838531,72.56188940000001
384355.0,23.7895833,72.6860696
384410.0,23.5560265,72.2600655
384421.0,23.4516251,72.3015121
384435.0,23.5339703,72.36663
385001.0,24.176119,72.4494848
385010.0,24.2781505,72.43764990000003
385210.0,24.0325949,72.4021423
385320.0,23.9834392,71.4299364
385340.0,23.8236326,71.6198686
385360.0,23.7285199,71.4061876
385421.0,24.04928,72.5441445
385505.0,24.37450410000001,72.3784679
385510.0,24.2511606,72.30743259999998
385515.0,24.1536154,72.2600655
385520.0,24.0858656,72.36663
385530.0,24.216922,72.0231125
385535.0,24.3402899,72.0942187
385540.0,24.1881926,72.16530759999998
387001.0,22.6877611,72.8810859
387002.0,22.7197742,72.8574558
387115.0,22.7070761,73.0051055
387130.0,22.8243149,72.7595857
387220.0,22.5863272,72.7451817
387230.0,22.6837883,72.7924612
387240.0,22.534996,72.6978931
387310.0,22.6134507,72.9401509
387315.0,22.6557693,72.9578676
387320.0,22.7299165,72.7924612
387325.0,22.6095867,72.9047136
387330.0,22.7737449,72.9814877
387335.0,22.8378019,72.93424509999998
387345.0,22.6300792,72.8810859
387350.0,22.6965197,72.7510921
387355.0,22.6428522,72.8397317
387360.0,22.7198387,72.91062020000003
387365.0,22.9609638,73.0051055
387370.0,22.6557371,72.9047136
387375.0,22.5941778,72.86927109999998
387380.0,22.649093,72.7392711
387411.0,22.768187,72.7215385
387430.0,22.7967002,72.8751786
387530.0,22.6628284,72.6032895
387570.0,22.7220727,72.7215385
387610.0,23.0378305,72.96967790000002
387620.0,23.0072222,73.111356
387630.0,22.8891385,72.9814877
387635.0,22.9698208,72.92833909999997
387710.0,22.6184094,72.7747325
387810.0,22.703202800000003,72.4494848
388001.0,22.5698599,72.9637728
388110.0,22.5326725,72.9667254
388120.0,22.5602851,72.9300806
388121.0,22.5384384,72.9135734
388122.0,22.5384384,72.9135734
388130.0,22.5070093,72.8633635
388140.0,22.4083038,72.8574558
388160.0,22.4774296,72.7510921
388205.0,22.6429463,73.052334
388210.0,22.6428636,73.1585626
388215.0,22.7404177,73.0995528
388220.0,22.6942355,73.0995528
388225.0,22.8225144,73.111356
388230.0,22.7069529,73.2175571
388245.0,22.832601,73.31191590000002
388250.0,22.81991,73.1939612
388255.0,23.0226227,73.2529464
388260.0,23.2278363,73.4415929
388305.0,22.472369,73.0228173
388306.0,22.4838621,73.0759446
388307.0,22.4300569,73.0051055
388310.0,22.6429552,72.9992013
388315.0,22.5745878,72.9031428
388320.0,22.5737034,72.9992013
388325.0,22.5723953,72.8810859
388330.0,22.5685455,73.0582368
388335.0,22.6031797,73.0582368
388340.0,22.5268827,73.01986540000001
388345.0,22.5185668,72.9165266
388350.0,22.4736779,72.9814877
388355.0,22.4993346,72.9519622
388360.0,22.6096105,73.0110096
388365.0,22.5556804,73.0995528
388370.0,22.5159915,72.9992013
388410.0,22.4960331,72.9272342
388421.0,22.5960331,72.80723420000002
388430.0,22.4300071,72.7392711
388440.0,22.5646395,72.8101887
388450.0,22.48260830000001,72.79837049999998
388460.0,22.5479181,72.76291259999998
388465.0,22.5120245,72.7510921
388470.0,22.5172096,72.79837049999998
388480.0,22.4557097,72.81609759999998
388510.0,22.3864229,73.0287209
388520.0,22.345440300000003,72.96967790000002
388540.0,22.4198437,72.91062020000003
388545.0,22.4441997,72.86927109999998
388560.0,22.4621528,72.92833909999997
388580.0,22.3813446,72.7688226
388620.0,22.3836214,72.5796331
388630.0,22.3632762,72.6565084
388640.0,22.3274634,72.6978931
388713.0,22.8295835,73.5005111
389001.0,22.7750813,73.6418473
389151.0,22.8147446,74.2531465
389152.0,22.7428193,74.22967129999998
389160.0,22.8383903,74.20032309999998
389180.0,22.9410781,74.2414092
389210.0,22.9547878,73.7007088
389220.0,23.0067609,73.5358541
389230.0,23.2480306,73.6300729
389310.0,22.6677063,73.5005111
389320.0,22.6730499,73.4415929
389330.0,22.5857204,73.4357002
389340.0,22.68793710000001,73.5829689
389345.0,22.554617,73.4533779
389350.0,22.454617,73.4533779
389351.0,22.741675,74.11818670000002
389352.0,22.741675,74.11818670000002
389360.0,22.502859,73.5829689
389365.0,22.5126445,73.6771662
389380.0,22.696562600000004,73.8889499
390001.0,22.2976944,73.203784
390002.0,22.3386457,73.1895367
390003.0,22.32716060000001,73.1629878
390004.0,22.2762712,73.2212997
390005.0,22.3088267,73.18068740000002
390006.0,22.3113978,73.2206812
390007.0,22.3015177,73.1526623
390008.0,22.3216309,73.1924864
390009.0,22.2583253,73.2073449
390010.0,22.2552563,73.1881578
390011.0,22.269836,73.1842338
390012.0,22.2784168,73.1526623
390013.0,22.2379162,73.1792125
390014.0,22.2294841,73.208709
390015.0,22.3015177,73.1526623
390016.0,22.3355527,73.14998879999997
390017.0,22.2936502,73.2146078
390018.0,22.3212821,73.20281
390019.0,22.3127714,73.2588441
390020.0,22.3008241,73.1733127
390021.0,22.3188741,73.1393861
390022.0,22.4091102,73.2411506
390023.0,22.3162695,73.1556125
390024.0,22.3366404,73.178882
390025.0,22.2845923,73.2382016
391101.0,22.3183283,73.09365090000001
391105.0,22.012763600000003,73.4298073
391107.0,22.1544841,73.3472901
391110.0,22.1180543,73.4415929
391115.0,21.9591948,73.35908020000002
391121.0,21.9906562,73.6653939
391135.0,22.2493225,73.8183804
391210.0,22.0905294,73.28833
391240.0,22.0834656,73.111356
391243.0,22.1808609,73.1585626
391244.0,21.9832494,73.1467619
391250.0,21.9980735,73.28833
391310.0,22.3567528,73.12905959999998
391320.0,22.36761730000001,73.14971209999999
391330.0,22.345304,73.0759446
391340.0,22.4222559,73.09365090000001
391345.0,22.3888768,73.10545440000001
391346.0,22.3734952,73.09660190000002
391347.0,22.3734952,73.09660190000002
391350.0,22.4106642,73.12020799999998
391410.0,22.2643583,73.12905959999998
391430.0,22.1273939,72.9814877
391440.0,22.2478844,73.0287209
391445.0,22.2017036,73.0287209
391447.0,28.6564595,76.8490328
391450.0,22.2069958,72.9165266
391510.0,22.4318974,73.3472901
391740.0,22.3733328,73.17626259999999
391742.0,22.3733328,73.17626259999999
391745.0,22.4452631,73.1467619
391750.0,22.3894578,73.13791090000002
391760.0,22.293194,73.3472901
391770.0,22.5658132,73.1939612
391775.0,22.4784318,73.2411506
391780.0,22.4914604,73.1467619
392001.0,21.69389330000001,72.9755829
392002.0,21.7133712,72.9984375
392011.0,21.7448334,73.0759446
392012.0,21.72493900000001,72.886993
392015.0,21.7450345,73.0228173
392020.0,21.80417610000001,72.9814877
392030.0,21.7677112,73.12905959999998
392130.0,21.7561093,72.63877
392140.0,21.8635923,72.7806422
392160.0,21.7749843,72.86927109999998
392161.0,28.6564595,76.8490328
392162.0,28.6564595,76.8490328
392210.0,21.8396931,73.0995528
392220.0,21.9295962,73.0759446
392230.0,21.9656457,73.03462440000001
392240.0,21.8553373,73.0287209
392310.0,21.9603331,73.09365090000001
393001.0,21.6219582,73.0051055
393002.0,21.6732875,72.9992013
393010.0,21.6937004,73.0287209
393016.0,21.6219582,73.0051055
393020.0,21.6120386,72.91062020000003
393110.0,21.6775015,73.2057595
393135.0,21.5339954,73.1585626
393140.0,21.8149788,73.41802109999998
393145.0,21.8995567,73.4533779
393150.0,21.9299445,73.5240738
393151.0,21.8787732,73.8183804
394010.0,21.2162972,72.88810059999999
394101.0,21.2417943,72.8810282
394105.0,21.2634108,72.886993
394107.0,21.2406892,72.851219
394110.0,21.3953926,73.1585626
394111.0,21.4151423,72.9312921
394115.0,21.5553801,72.9755829
394116.0,21.5310601,72.9637728
394120.0,21.4554227,72.9578676
394125.0,21.5040557,72.9814877
394130.0,21.3301669,72.8633635
394140.0,21.2878167,73.1231585
394150.0,21.3144779,72.93424509999998
394155.0,21.3218289,73.0051055
394180.0,21.275659,73.0051055
394185.0,21.26438850000001,72.9519622
394190.0,21.2788774,72.9386745
394210.0,21.1665957,72.8472917
394211.0,21.1667021,72.8722249
394212.0,21.1667021,72.8722249
394220.0,21.1515386,72.8246225
394221.0,21.1346531,72.8396879
394230.0,21.0767766,72.8474884
394235.0,21.0645749,72.9165266
394240.0,20.9692961,73.1703628
394246.0,20.9318564,73.1998604
394248.0,20.884038,73.2411506
394250.0,21.0106987,73.1231585
394270.0,21.117003600000004,72.6446829
394305.0,21.129858,72.93424509999998
394310.0,21.18332310000001,73.0051055
394315.0,21.0797621,72.9519622
394317.0,21.1040552,72.9637728
394320.0,21.2279764,73.0464309
394325.0,21.1760108,72.93424509999998
394326.0,21.2297693,72.9519622
394327.0,21.1649415,72.9667254
394330.0,21.2598736,73.0759446
394335.0,21.2253907,73.24704859999999
394340.0,21.1636444,73.2647416
394345.0,21.1906029,73.0759446
394350.0,21.0520716,73.0759446
394352.0,21.0408731,73.0228173
394355.0,21.1540631,73.1703628
394360.0,21.244891100000004,73.38265849999998
394410.0,21.4701469,73.0995528
394421.0,21.4455431,73.1408613
394510.0,21.1925397,72.65059570000003
394515.0,21.1949417,72.70084890000003
394516.0,21.1653555,72.69088909999998
394517.0,21.1630194,72.6712894
394518.0,21.1456439,72.7594084
394520.0,21.2766125,72.7924612
394540.0,21.3972482,72.73336040000002
394550.0,21.0817332,72.7278798
394601.0,21.1213355,73.0759446
394620.0,21.0847723,73.1703628
394633.0,20.9675073,73.38265849999998
394635.0,20.8693475,73.4415929
394640.0,21.01745750000001,73.24704859999999
394650.0,21.1293076,73.38265849999998
394651.0,21.1882834,73.3944466
394652.0,21.1882834,73.3944466
394655.0,21.0080516,73.4415929
394660.0,21.2111496,73.5653021
394670.0,21.210472600000006,73.5005111
394690.0,21.1006998,73.27063890000002
395001.0,21.1807255,72.8184548
395002.0,24.0735,74.5841
395003.0,21.2074527,72.8349875
395004.0,21.2299596,72.8209298
395005.0,21.2588829,72.73336040000002
395006.0,21.2173191,72.86647159999998
395007.0,21.1597606,72.7959122
395008.0,21.2087961,72.83315259999998
395009.0,21.1927855,72.7998089
395010.0,21.1945842,72.869188
395011.0,21.1750928,72.87673840000002
395012.0,21.1749982,72.8663363
395013.0,21.126831600000006,72.8550308
395017.0,21.1557746,72.8087115
395023.0,21.126831600000006,72.8550308
395210.0,21.1698919,72.84047029999998
396001.0,20.615935600000004,72.92833909999997
396002.0,20.591481,72.94310379999997
396006.0,20.5813403,72.92833909999997
396007.0,20.5813403,72.92833909999997
396020.0,20.5507223,72.91062020000003
396030.0,20.6660334,72.91062020000003
396035.0,20.673213,72.9814877
396040.0,20.638947100000006,73.0995528
396045.0,20.6294552,73.0051055
396050.0,20.4857104,73.3001233
396055.0,20.5546295,73.06413959999998
396060.0,20.6738237,73.2175571
396105.0,20.2716845,72.886993
396110.0,20.7276567,72.8929
396115.0,20.4843288,72.8810859
396120.0,20.2212856,72.7865518
396125.0,20.4910392,73.0051055
396126.0,20.3690388,73.1703628
396130.0,20.262199,72.7924612
396135.0,20.253464,72.76291259999998
396140.0,20.3102681,72.783597
396145.0,20.4171129,72.9578676
396150.0,20.201803100000006,72.8220064
396155.0,20.3130403,72.8397317
396165.0,20.1648763,72.79837049999998
396170.0,20.1843551,72.76291259999998
396171.0,20.1446379,72.7688226
396180.0,20.4580934,72.87813220000002
396185.0,20.440598,72.9047136
396191.0,20.370056,73.06413959999998
396193.0,20.3272327,72.9814877
396194.0,20.3279096,72.9017603
396195.0,20.3279096,72.9017603
396209.0,20.4346424,72.84563990000002
396210.0,20.4346424,72.84563990000002
396211.0,20.4346424,72.84563990000002
396215.0,20.4036375,72.8810859
396217.0,20.4843288,72.8810859
396220.0,20.38735,72.8338234
396230.0,20.1486768,73.1585626
396235.0,20.232651500000006,72.9578676
396236.0,20.232651500000006,72.9578676
396240.0,20.1912276,73.0051055
396310.0,20.7813598,72.91062020000003
396321.0,20.7586509,73.1998604
396325.0,20.7523806,73.0228173
396350.0,20.8808697,72.9814877
396360.0,20.837121300000003,73.0051055
396370.0,20.8271483,72.9637728
396375.0,20.7002574,72.9637728
396380.0,20.7909692,73.0051055
396385.0,20.7069964,72.9165266
396403.0,20.8854793,72.8574558
396406.0,20.8533061,72.8810859
396409.0,20.8009254,73.0464309
396412.0,20.9485775,72.79837049999998
396415.0,21.0144828,72.93424509999998
396418.0,20.9959145,73.03462440000001
396421.0,20.9455733,72.8810859
396424.0,20.949,72.8983
396425.0,20.949,72.8983
396427.0,20.956471,72.9873924
396430.0,20.8419134,73.052334
396433.0,20.9023869,73.0228173
396436.0,20.99199,72.827915
396439.0,20.908082,72.8249607
396440.0,20.9279567,72.8220064
396445.0,20.945263,72.93424509999998
396450.0,20.9173456,72.886993
396460.0,20.7995964,72.8633635
396463.0,20.9206495,72.9755829
396466.0,20.9187276,73.0700421
396469.0,20.962494,73.0464309
396472.0,20.8529767,72.93424509999998
396475.0,21.0141663,72.9873924
396510.0,20.8324234,73.2735875
396521.0,20.7519762,73.0759446
396530.0,20.8236063,73.0995528
396540.0,20.7204726,73.16446280000002
396560.0,20.83074,73.1703628
396570.0,20.8161559,73.226405
396580.0,20.7213532,73.3472901
396590.0,20.847261,73.3354993
400001.0,18.9385352,72.836334
400002.0,18.948367,72.825936
400003.0,18.9531926,72.8353005
400004.0,18.9579877,72.82143990000002
400005.0,18.9103689,72.81975809999999
400006.0,18.9540855,72.8004477
400007.0,18.9618411,72.81338249999997
400008.0,18.9671396,72.8286571
400009.0,18.9582963,72.838941
400010.0,18.9701884,72.8459619
400011.0,18.9810451,72.8267579
400012.0,18.9995407,72.8397089
400013.0,18.9981729,72.8274691
400014.0,19.0147962,72.84545340000003
400015.0,18.9960872,72.85283559999998
400016.0,19.0389455,72.8420546
400017.0,19.0455916,72.8537063
400018.0,18.9985145,72.81735450000002
400019.0,19.0269012,72.85537729999999
400020.0,18.9351176,72.82643780000002
400021.0,18.9255728,72.82422209999999
400022.0,19.0425604,72.86380890000002
400023.0,18.9322391,72.83203809999998
400024.0,19.0610917,72.8791602
400025.0,19.0158306,72.82939209999998
400026.0,18.970642,72.809483
400027.0,18.9793266,72.83825470000002
400028.0,19.0217224,72.837479
400029.0,19.0796703,72.867897
400030.0,19.0121697,72.8218627
400031.0,19.0132891,72.85489809999999
400032.0,18.9290052,72.8301306
400033.0,18.9856333,72.8441629
400034.0,18.9724162,72.8148177
400035.0,18.9416894,72.79356920000002
400036.0,18.9625236,72.8050184
400037.0,19.0257475,72.8696944
400038.0,18.9222887,72.8312385
400039.0,18.9222887,72.8312385
400042.0,19.1338168,72.9383964
400043.0,19.063262,72.9258389
400046.0,19.1245578,72.84224429999998
400047.0,19.1245578,72.84224429999998
400048.0,19.1047153,72.82682700000002
400049.0,19.1047153,72.82682700000002
400050.0,19.0551695,72.82995179999998
400051.0,19.05961,72.8552983
400052.0,19.071708,72.8341038
400053.0,19.1121049,72.861073
400054.0,19.0820116,72.83446909999998
400055.0,19.0803885,72.8468571
400056.0,19.1044973,72.83950109999998
400057.0,19.1007377,72.8484952
400058.0,19.1227346,72.8302013
400059.0,19.1118641,72.87902820000002
400060.0,19.1367927,72.85790949999998
400061.0,19.1426559,72.8053441
400062.0,19.1593396,72.8426858
400063.0,19.1648109,72.85327149999998
400064.0,19.1872294,72.8407473
400065.0,19.1555762,72.8849595
400066.0,19.2313448,72.86352990000002
400067.0,19.2072366,72.8348221
400068.0,19.2590954,72.8338234
400069.0,19.117753,72.8737017
400070.0,19.0741059,72.8804183
400071.0,19.0521122,72.90066800000002
400072.0,19.1018031,72.8903525
400073.0,19.0289954,72.8881464
400074.0,19.0289954,72.8881464
400075.0,19.0799164,72.9174358
400076.0,19.1239285,72.9094407
400077.0,19.0778737,72.9055627
400078.0,19.1570343,72.9327444
